"flag",,,,"content,,,,
"$LINE_4_2_OUTRO_90_TEXT",,,,"We are in his home.",,,,
"$LINE_4_2_OUTRO_100_CHAR",,,,"$HEA",,,,
"$LINE_4_2_OUTRO_100_TEXT",,,,"Let us tread carefully.",,,,
"$LINE_4_2_OUTRO_110_CHAR",,,,"$HEA",,,,
"$LINE_4_2_OUTRO_110_TEXT",,,,"There are still some who serve its old master.",,,,
"$SCENE_4_3_INTRO_TITLE",,,,"Halls of the God-King",,,,
"$LINE_4_3_INTRO_00_CHAR",,,,"$BER",,,,
"$LINE_4_3_INTRO_00_TEXT",,,,"What happened here?",,,,
"$LINE_4_3_INTRO_10_CHAR",,,,"$MCG",,,,
"$LINE_4_3_INTRO_10_TEXT",,,,"Looks like it used to be the throne room.",,,,
"$LINE_4_3_INTRO_20_CHAR",,,,"$BER",,,,
"$LINE_4_3_INTRO_20_TEXT",,,,"Somebody trashed the crap out of this place.",,,,
"$LINE_4_3_INTRO_30_CHAR",,,,"$MCG",,,,
"$LINE_4_3_INTRO_30_TEXT",,,,"And then carved their name in the wall...",,,,
"$LINE_4_3_INTRO_40_CHAR",,,,"$BER",,,,
"$LINE_4_3_INTRO_40_TEXT",,,,"Dibs on the throne!",,,,
"$LINE_4_3_INTRO_50_CHAR",,,,"$MCG",,,,
"$LINE_4_3_INTRO_50_TEXT",,,,"This is written in Ancient Ash.",,,,
"$LINE_4_3_INTRO_60_CHAR",,,,"$MCG",,,,
"$LINE_4_3_INTRO_60_TEXT",,,,"“...here many lives... for the few...”",,,,
"$LINE_4_3_INTRO_70_CHAR",,,,"$MCG",,,,
"$LINE_4_3_INTRO_70_TEXT",,,,"“The demon was cast down... sealed by sacrifice...”",,,,
"$LINE_4_3_INTRO_80_CHAR",,,,"$MCG",,,,
"$LINE_4_3_INTRO_80_TEXT",,,,"“...his city destroyed...”",,,,
"$LINE_4_3_INTRO_90_CHAR",,,,"$RAN",,,,
"$LINE_4_3_INTRO_90_TEXT",,,,"*$MCG, we are being hunted.",,,,
"$LINE_4_3_INTRO_100_CHAR",,,,"$RAN",,,,
"$LINE_4_3_INTRO_100_TEXT",,,,"I can't say for certain the number...",,,,
"$LINE_4_3_INTRO_110_CHAR",,,,"$RAN",,,,
"$LINE_4_3_INTRO_110_TEXT",,,,"But it's a lot... a whole lot.",,,,
"$LINE_4_3_INTRO_120_CHAR",,,,"$MCG",,,,
"$LINE_4_3_INTRO_120_TEXT",,,,"Get ready.  We will face them here.",,,,
"$LINE_4_3_INTRO_130_CHAR",,,,"BLOOD CULTIST",,,,
"$LINE_4_3_INTRO_130_TEXT",,,,"Can you not hear the call?",,,,
"$LINE_4_3_INTRO_140_CHAR",,,,"BLOOD CULTIST",,,,
"$LINE_4_3_INTRO_140_TEXT",,,,"After so many years of silence.",,,,
"$LINE_4_3_INTRO_150_CHAR",,,,"BLOOD CULTIST",,,,
"$LINE_4_3_INTRO_150_TEXT",,,,"He summons us to the Great Stone.",,,,
"$LINE_4_3_INTRO_160_CHAR",,,,"BLOOD CULTIST",,,,
"$LINE_4_3_INTRO_160_TEXT",,,,"You must free him.",,,,
"$LINE_4_3_INTRO_170_CHAR",,,,"BLOOD CULTIST",,,,
"$LINE_4_3_INTRO_170_TEXT",,,,"We will help you see your calling.",,,,
"$SCENE_4_3_OUTRO_TITLE",,,,"The Voice Speaks",,,,
"$LINE_4_3_OUTRO_00_CHAR",,,,"$MCG",,,,
"$LINE_4_3_OUTRO_00_TEXT",,,,"Any more?",,,,
"$LINE_4_3_OUTRO_10_CHAR",,,,"$RAN",,,,
"$LINE_4_3_OUTRO_10_TEXT",,,,"I think we're in the clear...for the moment.",,,,
"$LINE_4_3_OUTRO_20_CHAR",,,,"$RAN",,,,
"$LINE_4_3_OUTRO_20_TEXT",,,,"I'm going to go scout our surroundings to make sure.",,,,
"$LINE_4_3_OUTRO_30_CHAR",,,,"MYSTERIOUS VOICE",,,,
"$LINE_4_3_OUTRO_30_TEXT",,,,"So many years...",,,,
"$LINE_4_3_OUTRO_40_CHAR",,,,"$MCG",,,,
"$LINE_4_3_OUTRO_40_TEXT",,,,"That voice!",,,,
"$LINE_4_3_OUTRO_50_CHAR",,,,"EZTLI-TENOCH",,,,
"$LINE_4_3_OUTRO_50_TEXT",,,,"Long ages captive with no company but my own mind.",,,,
"$LINE_4_3_OUTRO_60_CHAR",,,,"$MCG",,,,
"$LINE_4_3_OUTRO_60_TEXT",,,,"The... golden man...",,,,
"$LINE_4_3_OUTRO_70_CHAR",,,,"EZTLI-TENOCH",,,,
"$LINE_4_3_OUTRO_70_TEXT",,,,"I would have rewarded you richly.  You would have been a god.",,,,
"$LINE_4_3_OUTRO_80_CHAR",,,,"EZTLI-TENOCH",,,,
"$LINE_4_3_OUTRO_80_TEXT",,,,"But you chose death.",,,,
"$LINE_4_3_OUTRO_90_CHAR",,,,"EZTLI-TENOCH",,,,
"$LINE_4_3_OUTRO_90_TEXT",,,,"SO YOU SHALL SUFFER AS NO MAN EVER HAS.",,,,
"$LINE_4_3_OUTRO_100_CHAR",,,,"$MCG",,,,
"$LINE_4_3_OUTRO_100_TEXT",,,,"GET AWAY FROM ME!",,,,
"$LINE_4_3_OUTRO_110_CHAR",,,,"$MCG",,,,
"$LINE_4_3_OUTRO_110_TEXT",,,,"GET OUT OF MY HEAD!",,,,
"$LINE_4_3_OUTRO_120_CHAR",,,,"$MCG",,,,
"$LINE_4_3_OUTRO_120_TEXT",,,,"...",,,,
"$LINE_4_3_OUTRO_130_CHAR",,,,"$BER",,,,
"$LINE_4_3_OUTRO_130_TEXT",,,,"*Hey, are you all right, $MCG?",,,,
"$LINE_4_3_OUTRO_140_CHAR",,,,"$MCG",,,,
"$LINE_4_3_OUTRO_140_TEXT",,,,"I just had a vision of Eztli-Tenoch.",,,,
"$LINE_4_3_OUTRO_150_CHAR",,,,"$MCG",,,,
"$LINE_4_3_OUTRO_150_TEXT",,,,"He won't let us go without a fight...",,,,
"$LINE_4_3_OUTRO_160_CHAR",,,,"$MCG",,,,
"$LINE_4_3_OUTRO_160_TEXT",,,,"So let's bring him one.",,,,
"$LINE_4_3_OUTRO_170_CHAR",,,,"$BER",,,,
"$LINE_4_3_OUTRO_170_TEXT",,,,"....!",,,,
"$SCENE_TREASURE_CHAMBER_INTRO_TITLE",,,,"True Love",,,,
"$LINE_TREASURE_CHAMBER_INTRO_00_CHAR",,,,"$DRA",,,,
"$LINE_TREASURE_CHAMBER_INTRO_00_TEXT",,,,"Mortal...there is something nearby...",,,,
"$LINE_TREASURE_CHAMBER_INTRO_10_CHAR",,,,"$DRA",,,,
"$LINE_TREASURE_CHAMBER_INTRO_10_TEXT",,,,"I can smell it.",,,,
"$LINE_TREASURE_CHAMBER_INTRO_20_CHAR",,,,"$MCG",,,,
"$LINE_TREASURE_CHAMBER_INTRO_20_TEXT",,,,"Revenant? Prepare for a fight!",,,,
"$LINE_TREASURE_CHAMBER_INTRO_30_CHAR",,,,"$DRA",,,,
"$LINE_TREASURE_CHAMBER_INTRO_30_TEXT",,,,"No... something ... else... ",,,,
"$LINE_TREASURE_CHAMBER_INTRO_40_CHAR",,,,"$MCG",,,,
"$LINE_TREASURE_CHAMBER_INTRO_40_TEXT",,,,"What?",,,,
"$LINE_TREASURE_CHAMBER_INTRO_50_CHAR",,,,"$DRA",,,,
"$LINE_TREASURE_CHAMBER_INTRO_50_TEXT",,,,"Treasure!",,,,
"$LINE_TREASURE_CHAMBER_INTRO_60_CHAR",,,,"$BER",,,,
"$LINE_TREASURE_CHAMBER_INTRO_60_TEXT",,,,"Wow, look at all this stuff!",,,,
"$LINE_TREASURE_CHAMBER_INTRO_70_CHAR",,,,"$DRA",,,,
"$LINE_TREASURE_CHAMBER_INTRO_70_TEXT",,,,"Caution, mortal.",,,,
"$LINE_TREASURE_CHAMBER_INTRO_80_CHAR",,,,"$BER",,,,
"$LINE_TREASURE_CHAMBER_INTRO_80_TEXT",,,,"What?",,,,
"$LINE_TREASURE_CHAMBER_INTRO_90_CHAR",,,,"$DRA",,,,
"$LINE_TREASURE_CHAMBER_INTRO_90_TEXT",,,,"As the finder, all this rightfully belongs to me.",,,,
"$LINE_TREASURE_CHAMBER_INTRO_100_CHAR",,,,"$BER",,,,
"$LINE_TREASURE_CHAMBER_INTRO_100_TEXT",,,,"But you don't even use weapons!",,,,
"$LINE_TREASURE_CHAMBER_INTRO_110_CHAR",,,,"$BER",,,,
"$LINE_TREASURE_CHAMBER_INTRO_110_TEXT",,,,"We've already bonded!  I call her:",,,,
"$LINE_TREASURE_CHAMBER_INTRO_120_CHAR",,,,"$BER",,,,
"$LINE_TREASURE_CHAMBER_INTRO_120_TEXT",,,,"THE MIGHTY BONE-CRUSHER, EVISCERATOR EXTRAORDINAIRE, CLEAVER OF ENEMY GIZZARDS, EMASCULATOR OF ALL OPPOSITION...",,,,
"$LINE_TREASURE_CHAMBER_INTRO_130_CHAR",,,,"$BER",,,,
"$LINE_TREASURE_CHAMBER_INTRO_130_TEXT",,,,"SHE WHO HAS TASTED THE BLOOD OF THOUSANDS!",,,,
"$LINE_TREASURE_CHAMBER_INTRO_140_CHAR",,,,"$BER",,,,
"$LINE_TREASURE_CHAMBER_INTRO_140_TEXT",,,,"Or Evni, for short.",,,,
"$LINE_TREASURE_CHAMBER_INTRO_150_CHAR",,,,"$BER",,,,
"$LINE_TREASURE_CHAMBER_INTRO_150_TEXT",,,,"You wouldn't come between us, would you?  It's...true love...",,,,
"$LINE_TREASURE_CHAMBER_INTRO_160_CHAR",,,,"$DRA",,,,
"$LINE_TREASURE_CHAMBER_INTRO_160_TEXT",,,,"Well... for the right price, I could be persuaded to part with it.",,,,
"$SCENE_TREASURE_CHAMBER_OUTRO_TITLE",,,,"Within Reach",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_00_CHAR",,,,"$MCG",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_00_TEXT",,,,"I can see the mountain pass from here!  We are almost out!",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_10_CHAR",,,,"$HEA",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_10_TEXT",,,,"*$MCG...I am staying here.",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_20_CHAR",,,,"$MCG",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_20_TEXT",,,,"What?",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_30_CHAR",,,,"$HEA",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_30_TEXT",,,,"Victory is within reach.  You should have no problem managing without me.",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_40_CHAR",,,,"$HEA",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_40_TEXT",,,,"I never intended to survive this journey.",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_50_CHAR",,,,"$HEA",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_50_TEXT",,,,"And this fallen city is as good a death-place as any.",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_60_CHAR",,,,"$MCG",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_60_TEXT",,,,"You promised that you would lead me out of here.  I'm not going to let you back out of it now.",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_70_CHAR",,,,"$HEA",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_70_TEXT",,,,"*$MCG, the blood of millions is on my hands.",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_80_CHAR",,,,"$HEA",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_80_TEXT",,,,"Zelemir has paid his price.",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_90_CHAR",,,,"$HEA",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_90_TEXT",,,,"Now I must pay mine.",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_100_CHAR",,,,"$MCG",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_100_TEXT",,,,"I...",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_110_CHAR",,,,"$HEA",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_110_TEXT",,,,"There is nothing more to say.  Go.",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_120_CHAR",,,,"$MCG",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_120_TEXT",,,,"...",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_130_CHAR",,,,"$MAG",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_130_TEXT",,,,"Elder...",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_140_CHAR",,,,"$HEA",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_140_TEXT",,,,"*$MAG...you wanted Zelemir's death.  My hands are just as stained as his.",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_150_CHAR",,,,"$MAG",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_150_TEXT",,,,"I know...",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_160_CHAR",,,,"$HEA",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_160_TEXT",,,,"Then leave me to my death.",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_170_CHAR",,,,"$MAG",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_170_TEXT",,,,"You helped me when no one else would.  I...",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_180_CHAR",,,,"$HEA",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_180_TEXT",,,,"*$MAG, I killed your people.",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_190_CHAR",,,,"$HEA",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_190_TEXT",,,,"Let me pay the price.",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_200_CHAR",,,,"$MAG",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_200_TEXT",,,,"No.",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_210_CHAR",,,,"$MAG",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_210_TEXT",,,,"No, your life is not yours to throw away!",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_220_CHAR",,,,"$MAG",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_220_TEXT",,,,"It belongs to me, forfeit for the lives of my people.  You do not have the luxury of suicide!",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_230_CHAR",,,,"$HEA",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_230_TEXT",,,,"So be it.",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_240_CHAR",,,,"$HEA",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_240_TEXT",,,,"Take my life.  It is only just.",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_250_CHAR",,,,"$MAG",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_250_TEXT",,,,"...",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_260_CHAR",,,,"$MAG",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_260_TEXT",,,,"That is MY choice, not yours.",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_270_CHAR",,,,"$MAG",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_270_TEXT",,,,"I will end it when and how I choose.",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_280_CHAR",,,,"$MAG",,,,
"$LINE_TREASURE_CHAMBER_OUTRO_280_TEXT",,,,"Now get up and follow us.",,,,
"$SCENE_4_4_INTRO_TITLE",,,,"Trapped",,,,
"$LINE_4_4_INTRO_00_CHAR",,,,"$RAN",,,,
"$LINE_4_4_INTRO_00_TEXT",,,,"Hey guys?  I think I figured out why there weren't any Revenant in the city.",,,,
"$LINE_4_4_INTRO_10_CHAR",,,,"$RAN",,,,
"$LINE_4_4_INTRO_10_TEXT",,,,"They were all waiting for us here.",,,,
"$LINE_4_4_INTRO_20_CHAR",,,,"$MCG",,,,
"$LINE_4_4_INTRO_20_TEXT",,,,"There must be thousands of them.",,,,
"$LINE_4_4_INTRO_30_CHAR",,,,"$RAN",,,,
"$LINE_4_4_INTRO_30_TEXT",,,,"Yeah.",,,,
"$LINE_4_4_INTRO_40_CHAR",,,,"$BER",,,,
"$LINE_4_4_INTRO_40_TEXT",,,,"I never expected to die like this...",,,,
"$LINE_4_4_INTRO_50_CHAR",,,,"$BER",,,,
"$LINE_4_4_INTRO_50_TEXT",,,,"But I always wanted to!",,,,
"$LINE_4_4_INTRO_60_CHAR",,,,"$BER",,,,
"$LINE_4_4_INTRO_60_TEXT",,,,"BLOOD!",,,,
"$LINE_4_4_INTRO_70_CHAR",,,,"$RAN",,,,
"$LINE_4_4_INTRO_70_TEXT",,,,"Well...",,,,
"$LINE_4_4_INTRO_80_CHAR",,,,"$MCG",,,,
"$LINE_4_4_INTRO_80_TEXT",,,,"There's not a whole lot else to do.",,,,
"$LINE_4_4_INTRO_90_CHAR",,,,"$RAN",,,,
"$LINE_4_4_INTRO_90_TEXT",,,,"Been nice knowing you.",,,,
"$LINE_4_4_INTRO_100_CHAR",,,,"$DRA",,,,
"$LINE_4_4_INTRO_100_TEXT",,,,"Mortal...",,,,
"$LINE_4_4_INTRO_110_CHAR",,,,"$MCG",,,,
"$LINE_4_4_INTRO_110_TEXT",,,,"I suppose our agreement isn't looking like such a great deal anymore...",,,,
"$LINE_4_4_INTRO_120_CHAR",,,,"$DRA",,,,
"$LINE_4_4_INTRO_120_TEXT",,,,"I want to teach you something.",,,,
"$LINE_4_4_INTRO_130_CHAR",,,,"$MCG",,,,
"$LINE_4_4_INTRO_130_TEXT",,,,"What?",,,,
"$LINE_4_4_INTRO_140_CHAR",,,,"$DRA",,,,
"$LINE_4_4_INTRO_140_TEXT",,,,"In all our history...no mortal has ever been given this knowledge.",,,,
"$LINE_4_4_INTRO_150_CHAR",,,,"$DRA",,,,
"$LINE_4_4_INTRO_150_TEXT",,,,"But I believe this is the proper time.",,,,
"$SCENE_4_4_OUTRO_TITLE",,,,"Alone",,,,
"$LINE_4_4_OUTRO_00_CHAR",,,,"$RAN",,,,
"$LINE_4_4_OUTRO_00_TEXT",,,,"I don't believe it.",,,,
"$LINE_4_4_OUTRO_10_CHAR",,,,"$MCG",,,,
"$LINE_4_4_OUTRO_10_TEXT",,,,"That we lived?",,,,
"$LINE_4_4_OUTRO_20_CHAR",,,,"$RAN",,,,
"$LINE_4_4_OUTRO_20_TEXT",,,,"Well, that too.",,,,
"$LINE_4_4_OUTRO_30_CHAR",,,,"$RAN",,,,
"$LINE_4_4_OUTRO_30_TEXT",,,,"But there's nothing around us.",,,,
"$LINE_4_4_OUTRO_40_CHAR",,,,"$RAN",,,,
"$LINE_4_4_OUTRO_40_TEXT",,,,"Not a single Revenant.",,,,
"$LINE_4_4_OUTRO_50_CHAR",,,,"$RAN",,,,
"$LINE_4_4_OUTRO_50_TEXT",,,,"We aren't being followed by anyone.",,,,
"$SCENE_4_5_INTRO_TITLE",,,,"Eztli-Tenoch's Right Hand",,,,
"$LINE_4_5_INTRO_00_CHAR",,,,"$RAN",,,,
"$LINE_4_5_INTRO_00_TEXT",,,,"Ye gods, I never thought it would happen.",,,,
"$LINE_4_5_INTRO_10_CHAR",,,,"$RAN",,,,
"$LINE_4_5_INTRO_10_TEXT",,,,"We're actually at the exit!",,,,
"$LINE_4_5_INTRO_20_CHAR",,,,"$RAN",,,,
"$LINE_4_5_INTRO_20_TEXT",,,,"I'm on my way out of this hellhole!",,,,
"$LINE_4_5_INTRO_30_CHAR",,,,"$RAN",,,,
"$LINE_4_5_INTRO_30_TEXT",,,,"*$MCG! There are more of them!",,,,
"$LINE_4_5_INTRO_40_CHAR",,,,"BLOOD-MAD CULTIST",,,,
"$LINE_4_5_INTRO_40_TEXT",,,,"*Ah, this one called $MCG is most fortunate indeed.",,,,
"$LINE_4_5_INTRO_50_CHAR",,,,"BLOOD-MAD CULTIST",,,,
"$LINE_4_5_INTRO_50_TEXT",,,,"Very few are they who see Eztli-Tenoch reach out his glorious Right Hand...",,,,
"$LINE_4_5_INTRO_60_CHAR",,,,"BLOOD-MAD CULTIST",,,,
"$LINE_4_5_INTRO_60_TEXT",,,,"And take what is his...",,,,
"$LINE_4_5_INTRO_70_CHAR",,,,"BLOOD-MAD CULTIST",,,,
"$LINE_4_5_INTRO_70_TEXT",,,,"Behold death.",,,,
"$SCENE_4_5_OUTRO_TITLE",,,,"Zelemir's Offer",,,,
"$NARR_4_5_OUTRO_00_TEXT",,,,"ACT VII",,,,
"$NARR_4_5_OUTRO_00_SUB_TEXT",,,,"*It is said that men fear death.  In my experience, what men truly fear is the uncertainty of death.  In all that ordeal, when death was certain, I was possessed by an unassailable calm I have never felt before or since.$N$NIt was only when the hope of survival appeared$Nthat I felt the true grip of terror.",,,,
"$NARR_4_5_OUTRO_00_SUB_SUB_TEXT",,,,"*$N$N$N$N$N$N$N-from the Memoirs of Gedemon Dalavbar, Master of Archers,$Nbeing a History of his Adventures and Exploits in Service to the Ash King",,,,
"$LINE_4_5_OUTRO_00_CHAR",,,,"$MCG",,,,
"$LINE_4_5_OUTRO_00_TEXT",,,,"If it's a fight you want-",,,,
"$LINE_4_5_OUTRO_10_CHAR",,,,"ZELEMIR",,,,
"$LINE_4_5_OUTRO_10_TEXT",,,,"The only reason I am here is to keep your blood from falling into the hands of the enemy.",,,,
"$LINE_4_5_OUTRO_20_CHAR",,,,"ZELEMIR",,,,
"$LINE_4_5_OUTRO_20_TEXT",,,,"Now that your escape is guaranteed, I have no reason to hinder you.",,,,
"$LINE_4_5_OUTRO_30_CHAR",,,,"ZELEMIR",,,,
"$LINE_4_5_OUTRO_30_TEXT",,,,"In fact, you will make the perfect distraction.",,,,
"$LINE_4_5_OUTRO_40_CHAR",,,,"$DRA",,,,
"$LINE_4_5_OUTRO_40_TEXT",,,,"What have you done to my child, dog?",,,,
"$LINE_4_5_OUTRO_50_CHAR",,,,"ZELEMIR",,,,
"$LINE_4_5_OUTRO_50_TEXT",,,,"I have put him to better use than a crippled worm like yourself ever could.",,,,
"$LINE_4_5_OUTRO_60_CHAR",,,,"$DRA",,,,
"$LINE_4_5_OUTRO_60_TEXT",,,,"You have murdered my children!",,,,
"$LINE_4_5_OUTRO_70_CHAR",,,,"ZELEMIR",,,,
"$LINE_4_5_OUTRO_70_TEXT",,,,"Their sacrifice will save the world.",,,,
"$LINE_4_5_OUTRO_80_CHAR",,,,"ZELEMIR",,,,
"$LINE_4_5_OUTRO_80_TEXT",,,,"Even now, your children are scattered throughout the mines under the Pit, awaiting my signal.",,,,
"$LINE_4_5_OUTRO_90_CHAR",,,,"ZELEMIR",,,,
"$LINE_4_5_OUTRO_90_TEXT",,,,"When I give the command, these Revenant dragons will ignite key mineral deposits.",,,,
"$LINE_4_5_OUTRO_100_CHAR",,,,"ZELEMIR",,,,
"$LINE_4_5_OUTRO_100_TEXT",,,,"The Pit will collapse...",,,,
"$LINE_4_5_OUTRO_110_CHAR",,,,"ZELEMIR",,,,
"$LINE_4_5_OUTRO_110_TEXT",,,,"Killing everything in it.",,,,
"$LINE_4_5_OUTRO_120_CHAR",,,,"ZELEMIR",,,,
"$LINE_4_5_OUTRO_120_TEXT",,,,"And using this massive death-toll, I will create a new blood seal.",,,,
"$LINE_4_5_OUTRO_130_CHAR",,,,"ZELEMIR",,,,
"$LINE_4_5_OUTRO_130_TEXT",,,,"One that is thousands strong.",,,,
"$LINE_4_5_OUTRO_140_CHAR",,,,"ZELEMIR",,,,
"$LINE_4_5_OUTRO_140_TEXT",,,,"No heirs will survive.",,,,
"$LINE_4_5_OUTRO_150_CHAR",,,,"ZELEMIR",,,,
"$LINE_4_5_OUTRO_150_TEXT",,,,"Eztli-Tenoch will be trapped forever.",,,,
"$LINE_4_5_OUTRO_160_CHAR",,,,"$DRA",,,,
"$LINE_4_5_OUTRO_160_TEXT",,,,"I will consume you with fire!",,,,
"$LINE_4_5_OUTRO_170_CHAR",,,,"ZELEMIR",,,,
"$LINE_4_5_OUTRO_170_TEXT",,,,"I think not.",,,,
"$LINE_4_5_OUTRO_180_CHAR",,,,"ZELEMIR",,,,
"$LINE_4_5_OUTRO_180_TEXT",,,,"Know that, should you try to follow me, you will be destroyed.",,,,
"$LINE_4_5_OUTRO_190_CHAR",,,,"ZELEMIR",,,,
"$LINE_4_5_OUTRO_190_TEXT",,,,"*Farewell, $MCG.",,,,
"$LINE_4_5_OUTRO_200_CHAR",,,,"ZELEMIR",,,,
"$LINE_4_5_OUTRO_200_TEXT",,,,"Soon it will be ended.",,,,
"$LINE_4_5_OUTRO_210_CHAR",,,,"$DRA",,,,
"$LINE_4_5_OUTRO_210_TEXT",,,,"The coward flees to the halfway world!",,,,
"$LINE_4_5_OUTRO_220_CHAR",,,,"$DRA",,,,
"$LINE_4_5_OUTRO_220_TEXT",,,,"Quickly!  Pull us in after him!",,,,
"$LINE_4_5_OUTRO_230_CHAR",,,,"$RAN",,,,
"$LINE_4_5_OUTRO_230_TEXT",,,,"Wow, let's just hold on.",,,,
"$LINE_4_5_OUTRO_240_CHAR",,,,"$RAN",,,,
"$LINE_4_5_OUTRO_240_TEXT",,,,"Am I the only one that remembers the Exit?",,,,
"$LINE_4_5_OUTRO_250_CHAR",,,,"$RAN",,,,
"$LINE_4_5_OUTRO_250_TEXT",,,,"You know, that thing that lets us escape?",,,,
"$LINE_4_5_OUTRO_260_CHAR",,,,"$DRA",,,,
"$LINE_4_5_OUTRO_260_TEXT",,,,"This is no time for cowardice!",,,,
"$LINE_4_5_OUTRO_270_CHAR",,,,"$RAN",,,,
"$LINE_4_5_OUTRO_270_TEXT",,,,"This is no time for getting ourselves killed!",,,,
"$LINE_4_5_OUTRO_280_CHAR",,,,"$RAN",,,,
"$LINE_4_5_OUTRO_280_TEXT",,,,"*$MCG?",,,,
"$SCENE_4_6_INTRO_TITLE",,,,"The Way Out",,,,
"$LINE_4_6_INTRO_00_CHAR",,,,"$MAG",,,,
"$LINE_4_6_INTRO_00_TEXT",,,,"You're just going to walk away?",,,,
"$LINE_4_6_INTRO_10_CHAR",,,,"$MCG",,,,
"$LINE_4_6_INTRO_10_TEXT",,,,"I don't see what other choice I have.",,,,
"$LINE_4_6_INTRO_20_CHAR",,,,"$MAG",,,,
"$LINE_4_6_INTRO_20_TEXT",,,,"I will not sit by and watch the last of my people sacrificed!",,,,
"$LINE_4_6_INTRO_30_CHAR",,,,"$MAG",,,,
"$LINE_4_6_INTRO_30_TEXT",,,,"I almost thought of you as a friend...",,,,
"$LINE_4_6_INTRO_40_CHAR",,,,"$MAG",,,,
"$LINE_4_6_INTRO_40_TEXT",,,,"...someday you will learn that it is better to die with your comrades than to live forever, alone.",,,,
"$LINE_4_6_INTRO_50_CHAR",,,,"$MAG",,,,
"$LINE_4_6_INTRO_50_TEXT",,,,"May the lesson be bitter.",,,,
"$LINE_4_6_INTRO_60_CHAR",,,,"$MCG",,,,
"$LINE_4_6_INTRO_60_TEXT",,,,"...",,,,
"$LINE_4_6_INTRO_70_CHAR",,,,"$HEA",,,,
"$LINE_4_6_INTRO_70_TEXT",,,,"*You are making the wisest choice, $MCG.",,,,
"$LINE_4_6_INTRO_80_CHAR",,,,"$MCG",,,,
"$LINE_4_6_INTRO_80_TEXT",,,,"Am I?",,,,
"$LINE_4_6_INTRO_90_CHAR",,,,"$HEA",,,,
"$LINE_4_6_INTRO_90_TEXT",,,,"You must go to guarantee the future.",,,,
"$LINE_4_6_INTRO_100_CHAR",,,,"$HEA",,,,
"$LINE_4_6_INTRO_100_TEXT",,,,"I must die with the past I created.",,,,
"$LINE_4_6_INTRO_110_CHAR",,,,"$MCG",,,,
"$LINE_4_6_INTRO_110_TEXT",,,,"Goodbye, friend.",,,,
"$LINE_4_6_INTRO_120_CHAR",,,,"$HEA",,,,
